lat	long
33.870496	-110.968202
33.626447	-111.6661
33.626447	-111.6661
33.626447	-111.6661
33.626447	-111.6661
33.626447	-111.6661
31.503691	-110.808219
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
31.506148	-110.805433
34.254582	-110.029815
34.254582	-110.029815
34.254582	-110.029815
34.254582	-110.029815
31.885947	-109.275489
31.505272	-110.807731
33.78861	-116.73778
33.78861	-116.73778
44.893263	-97.106238
31.591133	-102.889516
32.029718	-109.14083
41.538239	-75.946715
41.538239	-75.946715
41.538239	-75.946715
33.425914	-111.940005
33.425914	-111.940005
33.352224	-111.787861
33.425914	-111.940005
33.425914	-111.940005
33.44833	-112.07333
33.44833	-112.07333
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
33.425914	-111.940005
32.72528	-114.62361
33.45	-112.25861
33.425914	-111.940005
32.72528	-114.62361
38.894427	-77.036469
40.8975	-74.01639
40.8975	-74.01639
40.964473	-76.883708
31.908369	-109.150432
37.748433	-80.462577
37.748433	-80.462577
37.748433	-80.462577
37.748433	-80.462577
37.748433	-80.462577
39.03472	-76.90778
40.959822	-74.037692
40.959822	-74.037692
40.959822	-74.037692
39.03472	-76.90778
39.03472	-76.90778
39.03472	-76.90778
42.593489	-114.846159
42.217264	-114.593898
33.450596	-88.816419
42.051857	-113.942385
34.23083	-111.32444
34.632766	-111.78085
35.013945	-110.690489
33.482716	-111.1535
34.912719	-111.72606
36.292113	-112.755868
36.292113	-112.755868
33.30611	-111.84056
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
31.475908	-110.269907
31.606533	-108.775533
31.606533	-108.775533
31.606533	-108.775533
31.870511	-109.188004
31.870511	-109.188004
31.870511	-109.188004
34.38444	-111.454097
33.795164	-111.685324
33.44833	-112.07333
33.515932	-111.691827
31.91361	-109.14083
33.30611	-111.84056
31.91361	-109.14083
33.602459	-112.033862
34.716774	-111.990107
33.96222	-111.84833
33.96222	-111.84833
32.913257	-116.927522
31.94361	-108.879513
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
34.23083	-111.32444
33.86417	-111.46694
33.86417	-111.46694
33.86417	-111.46694
31.9341	-109.117
31.9341	-109.117
31.9341	-109.117
31.9341	-109.117
31.9341	-109.117
31.9341	-109.117
31.9341	-109.117
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
31.91361	-109.14083
33.86417	-111.46694
31.392361	-111.099816
31.392361	-111.099816
31.383216	-111.095188
31.392083	-111.10359
33.419829	-111.346063
31.761246	-110.844812
31.761246	-110.844812
32.33749	-110.691998
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
36.66051	-115.994475
31.59222	-109.24
31.59222	-109.24
31.392083	-111.10359
31.392083	-111.10359
31.392083	-111.10359
32.33749	-110.691998
32.933646	-116.869053
32.933646	-116.869053
35.89028	-104.80306
35.89028	-104.80306
33.34528	-110.4525
33.870496	-110.968202
33.870496	-110.968202
33.39917	-110.86806
33.565329	-112.070367
32.853618	-109.187166
33.257489	-112.141363
33.257489	-112.141363
33.257489	-112.141363
33.257489	-112.141363
33.257489	-112.141363
34.048992	-114.850453
31.741084	-110.886958
31.741084	-110.886958
31.741084	-110.886958
31.741084	-110.886958
31.782422	-110.842574
31.392361	-111.099816
31.383216	-111.095188
31.383216	-111.095188
31.383216	-111.095188
31.741084	-110.886958
31.741084	-110.886958
31.729434	-108.978201
31.729434	-108.978201
31.858236	-109.035593
31.761246	-110.844812
31.761246	-110.844812
31.773439	-110.849544
31.606533	-108.775533
31.914255	-109.130297
31.416917	-108.929725
31.9136	-109.107
31.885349	-109.175067
31.885349	-109.175067
31.885349	-109.175067
31.885349	-109.175067
31.885349	-109.175067
31.885349	-109.175067
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.44833	-112.07333
33.50917	-111.89833
33.53111	-111.94194
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
34.1575	-109.306111
33.50917	-111.89833
33.279616	-112.245184
33.303283	-111.619487
34.716774	-111.990107
33.50817	-112.581138
33.425914	-111.940005
33.838826	-111.963046
34.28642	-111.664868
33.396272	-111.805234
33.44833	-112.07333
33.515932	-111.691827
31.651548	-110.605347
31.383216	-111.095188
31.383216	-111.095188
31.383216	-111.095188
31.383216	-111.095188
33.565329	-112.070367
33.565329	-112.070367
33.50917	-111.89833
33.50917	-111.89833
34.066119	-114.257333
33.559842	-111.89833
32.73944	-114.63389
33.22111	-116.33333
33.22111	-116.33333
33.383087	-116.460846
33.425914	-111.940005
32.72528	-114.62361
33.425914	-111.940005
33.667737	-112.275311
33.540169	-112.359168
32.283333	-114.05
33.234019	-112.168384
31.834687	-110.944892
32.72528	-114.62361
33.44833	-112.07333
33.739656	-111.659487
33.257489	-112.141363
33.257489	-112.141363
33.577165	-111.673592
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
33.350437	-112.074373
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
36.66056	-115.99361
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.37028	-112.58306
33.22111	-116.33333
33.22111	-116.33333
33.22111	-116.33333
